代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元)
512660.SH,国泰中证军工ETF,2017-05-10,0.91,0.91,0.91,0.88,0.88,20007400,17949569,-0.03,-3.1833,0.8971
512660.SH,国泰中证军工ETF,2017-05-11,0.88,0.88,0.88,0.85,0.88,24374500,21166302,-0.01,-0.6803,0.8684
512660.SH,国泰中证军工ETF,2017-05-12,0.88,0.87,0.88,0.87,0.87,13846200,12073184,-0.01,-0.5708,0.8719
512660.SH,国泰中证军工ETF,2017-05-15,0.87,0.87,0.89,0.87,0.88,13577800,11960357,0.01,0.6889,0.8809
512660.SH,国泰中证军工ETF,2017-05-16,0.88,0.88,0.89,0.86,0.89,21464200,18746784,0.01,1.3683,0.8734
512660.SH,国泰中证军工ETF,2017-05-17,0.89,0.89,0.90,0.89,0.90,19242600,17251271,0.01,0.8999,0.8965
512660.SH,国泰中证军工ETF,2017-05-18,0.90,0.89,0.90,0.88,0.89,12721400,11316977,-0.01,-1.3378,0.8896
512660.SH,国泰中证军工ETF,2017-05-19,0.89,0.89,0.89,0.88,0.88,13779400,12145664,-0.01,-0.5650,0.8814
512660.SH,国泰中证军工ETF,2017-05-22,0.88,0.88,0.89,0.87,0.87,15015800,13150744,-0.01,-1.3636,0.8758
512660.SH,国泰中证军工ETF,2017-05-23,0.87,0.87,0.87,0.83,0.83,27458200,23310879,-0.04,-4.1475,0.8490
512660.SH,国泰中证军工ETF,2017-05-24,0.83,0.83,0.84,0.81,0.84,22051600,18266125,0.01,0.8413,0.8283
512660.SH,国泰中证军工ETF,2017-05-25,0.84,0.84,0.85,0.83,0.84,23321200,19557741,0.01,0.5959,0.8386
512660.SH,国泰中证军工ETF,2017-05-26,0.84,0.84,0.85,0.84,0.84,9842600,8329790,0.00,0.1185,0.8463
512660.SH,国泰中证军工ETF,2017-05-31,0.84,0.85,0.86,0.84,0.84,19737600,16836539,0.00,0.0000,0.8530
512660.SH,国泰中证军工ETF,2017-06-01,0.84,0.84,0.84,0.82,0.82,13470800,11223677,-0.02,-2.4852,0.8332
512660.SH,国泰中证军工ETF,2017-06-02,0.82,0.82,0.84,0.81,0.83,19348100,15981705,0.01,1.3350,0.8260
512660.SH,国泰中证军工ETF,2017-06-05,0.83,0.84,0.84,0.84,0.84,27558900,23201347,0.01,0.9581,0.8419
512660.SH,国泰中证军工ETF,2017-06-06,0.84,0.85,0.85,0.84,0.85,33944800,28859575,0.01,1.1862,0.8502
512660.SH,国泰中证军工ETF,2017-06-07,0.85,0.85,0.86,0.85,0.86,24019800,20642540,0.01,1.1723,0.8594
512660.SH,国泰中证军工ETF,2017-06-08,0.86,0.86,0.87,0.86,0.86,20919255,18051764,-0.00,-0.2317,0.8629
512660.SH,国泰中证军工ETF,2017-06-09,0.86,0.86,0.86,0.85,0.86,26895655,23126162,0.00,0.2323,0.8598
512660.SH,国泰中证军工ETF,2017-06-12,0.86,0.86,0.86,0.85,0.85,16893800,14395572,-0.01,-1.6222,0.8521
512660.SH,国泰中证军工ETF,2017-06-13,0.85,0.85,0.86,0.85,0.85,11913100,10155033,0.01,0.5889,0.8524
512660.SH,国泰中证军工ETF,2017-06-14,0.85,0.85,0.87,0.85,0.86,18147800,15623310,0.01,0.8197,0.8609
512660.SH,国泰中证军工ETF,2017-06-15,0.86,0.86,0.87,0.86,0.87,23850100,20689629,0.01,1.0453,0.8675
512660.SH,国泰中证军工ETF,2017-06-16,0.87,0.87,0.88,0.86,0.87,17043700,14851415,0.00,0.4598,0.8714
512660.SH,国泰中证军工ETF,2017-06-19,0.87,0.87,0.90,0.87,0.89,30964900,27543350,0.02,2.0595,0.8895
512660.SH,国泰中证军工ETF,2017-06-20,0.89,0.89,0.90,0.89,0.89,14494900,12940477,-0.00,-0.1121,0.8928
512660.SH,国泰中证军工ETF,2017-06-21,0.89,0.89,0.90,0.89,0.89,18689600,16724432,0.00,0.1122,0.8949
512660.SH,国泰中证军工ETF,2017-06-22,0.89,0.89,0.89,0.87,0.88,18855900,16641278,-0.02,-1.9058,0.8826
512660.SH,国泰中证军工ETF,2017-06-23,0.88,0.88,0.88,0.86,0.88,20607200,17936975,0.00,0.3429,0.8704
512660.SH,国泰中证军工ETF,2017-06-26,0.88,0.88,0.89,0.87,0.89,19062100,16775253,0.01,0.9112,0.8800
512660.SH,国泰中证军工ETF,2017-06-27,0.89,0.89,0.90,0.88,0.89,19188000,17087961,0.01,0.5643,0.8906
512660.SH,国泰中证军工ETF,2017-06-28,0.89,0.89,0.89,0.88,0.88,12057600,10632823,-0.01,-1.2346,0.8818
512660.SH,国泰中证军工ETF,2017-06-29,0.88,0.88,0.89,0.88,0.89,14286483,12628054,0.01,0.5682,0.8839
512660.SH,国泰中证军工ETF,2017-06-30,0.89,0.88,0.88,0.88,0.88,12387500,10911461,-0.00,-0.2260,0.8808
512660.SH,国泰中证军工ETF,2017-07-03,0.88,0.88,0.89,0.88,0.89,11216300,9889607,0.00,0.4530,0.8817
512660.SH,国泰中证军工ETF,2017-07-04,0.89,0.89,0.89,0.88,0.89,15031100,13358303,0.00,0.4510,0.8887
512660.SH,国泰中证军工ETF,2017-07-05,0.89,0.89,0.90,0.89,0.90,13706300,12206110,0.01,0.6734,0.8905
512660.SH,国泰中证军工ETF,2017-07-06,0.90,0.90,0.90,0.89,0.90,14134300,12621528,-0.00,-0.1115,0.8930
512660.SH,国泰中证军工ETF,2017-07-07,0.90,0.89,0.91,0.89,0.90,15480800,13942507,0.01,0.8929,0.9006
512660.SH,国泰中证军工ETF,2017-07-10,0.90,0.91,0.92,0.90,0.90,24739700,22540740,0.00,0.0000,0.9111
512660.SH,国泰中证军工ETF,2017-07-11,0.90,0.90,0.91,0.89,0.90,19192600,17228737,-0.01,-0.8850,0.8977
512660.SH,国泰中证军工ETF,2017-07-12,0.90,0.89,0.90,0.88,0.89,33273400,29366523,-0.01,-1.2277,0.8826
512660.SH,国泰中证军工ETF,2017-07-13,0.89,0.88,0.89,0.88,0.89,19526100,17373290,0.01,0.7910,0.8897
512660.SH,国泰中证军工ETF,2017-07-14,0.89,0.89,0.90,0.88,0.89,17465700,15558423,-0.00,-0.4484,0.8908
512660.SH,国泰中证军工ETF,2017-07-17,0.89,0.88,0.89,0.83,0.84,59628439,50583037,-0.05,-5.8559,0.8483
512660.SH,国泰中证军工ETF,2017-07-18,0.84,0.83,0.84,0.82,0.84,39555300,32902213,0.00,0.4785,0.8318
512660.SH,国泰中证军工ETF,2017-07-19,0.84,0.84,0.85,0.83,0.85,32835600,27556223,0.01,0.8333,0.8392
512660.SH,国泰中证军工ETF,2017-07-20,0.85,0.84,0.85,0.84,0.85,23930400,20371504,0.00,0.3542,0.8513
512660.SH,国泰中证军工ETF,2017-07-21,0.85,0.85,0.86,0.85,0.86,35052500,29963791,0.01,0.9412,0.8548
512660.SH,国泰中证军工ETF,2017-07-24,0.86,0.86,0.87,0.85,0.87,23546596,20368318,0.01,1.6317,0.8650
512660.SH,国泰中证军工ETF,2017-07-25,0.87,0.87,0.88,0.86,0.87,30127200,26197131,-0.01,-0.5734,0.8696
512660.SH,国泰中证军工ETF,2017-07-26,0.87,0.87,0.87,0.86,0.87,19751100,17082610,0.00,0.3460,0.8649
512660.SH,国泰中证军工ETF,2017-07-27,0.87,0.87,0.88,0.86,0.88,23053400,20085955,0.01,1.1494,0.8713
512660.SH,国泰中证军工ETF,2017-07-28,0.88,0.88,0.88,0.87,0.87,17464900,15248534,-0.01,-1.0227,0.8731
512660.SH,国泰中证军工ETF,2017-07-31,0.87,0.88,0.88,0.86,0.86,16306300,14114472,-0.01,-0.8037,0.8656
512660.SH,国泰中证军工ETF,2017-08-01,0.86,0.86,0.87,0.86,0.86,21052200,18145660,-0.00,-0.4630,0.8619
512660.SH,国泰中证军工ETF,2017-08-02,0.86,0.87,0.87,0.84,0.84,24188800,20555322,-0.02,-1.9767,0.8498
512660.SH,国泰中证军工ETF,2017-08-03,0.84,0.84,0.85,0.84,0.85,14909900,12645389,0.00,0.4745,0.8481
512660.SH,国泰中证军工ETF,2017-08-04,0.85,0.85,0.90,0.85,0.89,107013400,94192239,0.04,5.0767,0.8802
512660.SH,国泰中证军工ETF,2017-08-07,0.89,0.89,0.89,0.88,0.89,49855300,44037168,-0.01,-0.5618,0.8833
512660.SH,国泰中证军工ETF,2017-08-08,0.89,0.88,0.89,0.87,0.89,50033800,44211051,0.00,0.3390,0.8836
512660.SH,国泰中证军工ETF,2017-08-09,0.89,0.88,0.89,0.88,0.88,20340200,17935014,-0.01,-0.7883,0.8818
512660.SH,国泰中证军工ETF,2017-08-10,0.88,0.88,0.90,0.88,0.88,47289700,41977328,0.00,0.3405,0.8877
512660.SH,国泰中证军工ETF,2017-08-11,0.88,0.89,0.90,0.88,0.88,77812200,69270660,-0.00,-0.1131,0.8902
512660.SH,国泰中证军工ETF,2017-08-14,0.88,0.88,0.89,0.87,0.89,55136900,48688413,0.01,0.9060,0.8830
512660.SH,国泰中证军工ETF,2017-08-15,0.89,0.89,0.90,0.89,0.89,45894800,40972477,0.00,0.2245,0.8927
512660.SH,国泰中证军工ETF,2017-08-16,0.89,0.89,0.91,0.89,0.90,38749767,34795025,0.01,1.2318,0.8979
512660.SH,国泰中证军工ETF,2017-08-17,0.90,0.91,0.92,0.90,0.92,60994267,55900415,0.01,1.2168,0.9165
512660.SH,国泰中证军工ETF,2017-08-18,0.92,0.91,0.92,0.90,0.91,26659600,24201537,-0.01,-0.9836,0.9078
512660.SH,国泰中证军工ETF,2017-08-21,0.91,0.91,0.91,0.90,0.91,21047600,19041318,0.00,0.0000,0.9047
512660.SH,国泰中证军工ETF,2017-08-22,0.91,0.91,0.91,0.89,0.89,19482300,17516549,-0.01,-1.4349,0.8991
512660.SH,国泰中证军工ETF,2017-08-23,0.89,0.89,0.90,0.89,0.90,18183800,16298334,0.00,0.3359,0.8963
512660.SH,国泰中证军工ETF,2017-08-24,0.90,0.89,0.90,0.89,0.89,36399800,32477753,-0.01,-0.6696,0.8923
512660.SH,国泰中证军工ETF,2017-08-25,0.89,0.89,0.90,0.89,0.90,28475800,25406306,0.01,0.8989,0.8922
512660.SH,国泰中证军工ETF,2017-08-28,0.90,0.90,0.91,0.89,0.91,38186300,34429803,0.01,0.8909,0.9016
512660.SH,国泰中证军工ETF,2017-08-29,0.91,0.90,0.90,0.89,0.89,46130371,41321037,-0.02,-1.6556,0.8957
512660.SH,国泰中证军工ETF,2017-08-30,0.89,0.89,0.90,0.89,0.90,17020900,15188880,0.00,0.4489,0.8924
512660.SH,国泰中证军工ETF,2017-08-31,0.90,0.89,0.90,0.89,0.90,30061671,26891742,0.00,0.0000,0.8946
512660.SH,国泰中证军工ETF,2017-09-01,0.90,0.90,0.90,0.89,0.90,14551600,13036989,0.00,0.4469,0.8959
512660.SH,国泰中证军工ETF,2017-09-04,0.90,0.91,0.91,0.91,0.91,42430862,38564712,0.01,1.4461,0.9089
512660.SH,国泰中证军工ETF,2017-09-05,0.91,0.91,0.91,0.91,0.91,16639962,15129188,-0.00,-0.3289,0.9092
512660.SH,国泰中证军工ETF,2017-09-06,0.91,0.91,0.92,0.91,0.92,39633262,36246550,0.01,0.9901,0.9145
512660.SH,国泰中证军工ETF,2017-09-07,0.92,0.92,0.92,0.91,0.91,44199188,40520199,-0.01,-0.9804,0.9168
512660.SH,国泰中证军工ETF,2017-09-08,0.91,0.91,0.91,0.90,0.91,26938177,24475158,-0.00,-0.1100,0.9086
512660.SH,国泰中证军工ETF,2017-09-11,0.91,0.91,0.91,0.90,0.91,24121062,21946261,0.00,0.4405,0.9098
512660.SH,国泰中证军工ETF,2017-09-12,0.91,0.91,0.91,0.91,0.91,20311000,18482987,-0.00,-0.3289,0.9100
512660.SH,国泰中证军工ETF,2017-09-13,0.91,0.91,0.91,0.91,0.91,21384600,19474050,0.00,0.2200,0.9107
512660.SH,国泰中证军工ETF,2017-09-14,0.91,0.91,0.91,0.90,0.91,18074000,16404395,-0.01,-0.5488,0.9076
512660.SH,国泰中证军工ETF,2017-09-15,0.91,0.91,0.92,0.91,0.92,40686000,37123729,0.01,1.1038,0.9124
512660.SH,国泰中证军工ETF,2017-09-18,0.92,0.92,0.92,0.91,0.92,8328200,7634390,0.00,0.3275,0.9167
512660.SH,国泰中证军工ETF,2017-09-19,0.92,0.92,0.92,0.91,0.91,14230877,13022188,-0.01,-0.6529,0.9151
512660.SH,国泰中证军工ETF,2017-09-20,0.91,0.91,0.93,0.91,0.93,29250477,26927107,0.01,1.3143,0.9206
512660.SH,国泰中证军工ETF,2017-09-21,0.93,0.93,0.93,0.92,0.92,15151377,13953683,-0.01,-0.8649,0.9210
512660.SH,国泰中证军工ETF,2017-09-22,0.92,0.92,0.92,0.91,0.91,19284677,17594856,-0.00,-0.3272,0.9124
512660.SH,国泰中证军工ETF,2017-09-25,0.91,0.91,0.93,0.91,0.91,19316077,17764453,-0.00,-0.2188,0.9197
512660.SH,国泰中证军工ETF,2017-09-26,0.91,0.91,0.92,0.90,0.91,19319500,17583241,0.00,0.2193,0.9101
512660.SH,国泰中证军工ETF,2017-09-27,0.91,0.92,0.92,0.92,0.92,37377500,34330637,0.01,0.7659,0.9185
512660.SH,国泰中证军工ETF,2017-09-28,0.92,0.92,0.93,0.92,0.93,23064629,21403168,0.00,0.4343,0.9280
512660.SH,国泰中证军工ETF,2017-09-29,0.93,0.93,0.93,0.93,0.93,11438167,10648231,0.01,0.8649,0.9309
512660.SH,国泰中证军工ETF,2017-10-09,0.93,0.94,0.94,0.93,0.93,11852983,11082336,0.00,0.0000,0.9350
512660.SH,国泰中证军工ETF,2017-10-10,0.93,0.93,0.94,0.93,0.94,10353700,9660982,0.00,0.4287,0.9331
512660.SH,国泰中证军工ETF,2017-10-11,0.94,0.94,0.94,0.93,0.93,10188600,9500804,-0.01,-0.6403,0.9325
512660.SH,国泰中证军工ETF,2017-10-12,0.93,0.93,0.95,0.93,0.94,29738200,28008366,0.01,1.5038,0.9418
512660.SH,国泰中证军工ETF,2017-10-13,0.94,0.94,0.94,0.94,0.94,12357000,11599890,-0.00,-0.4233,0.9387
512660.SH,国泰中证军工ETF,2017-10-16,0.94,0.94,0.95,0.94,0.94,20293751,19206042,-0.00,-0.2125,0.9464
512660.SH,国泰中证军工ETF,2017-10-17,0.94,0.94,0.94,0.93,0.93,19383700,18073929,-0.01,-0.8520,0.9324
512660.SH,国泰中证军工ETF,2017-10-18,0.93,0.93,0.94,0.93,0.93,13427700,12546894,-0.00,-0.3222,0.9344
512660.SH,国泰中证军工ETF,2017-10-19,0.93,0.93,0.93,0.91,0.91,19276700,17632996,-0.02,-1.9397,0.9147
512660.SH,国泰中证军工ETF,2017-10-20,0.91,0.91,0.92,0.91,0.92,11792500,10759566,0.01,0.7692,0.9124
512660.SH,国泰中证军工ETF,2017-10-23,0.92,0.92,0.92,0.92,0.92,12877400,11807239,0.00,0.0000,0.9169
512660.SH,国泰中证军工ETF,2017-10-24,0.92,0.92,0.92,0.90,0.91,12668900,11496748,-0.01,-0.9815,0.9075
512660.SH,国泰中证军工ETF,2017-10-25,0.91,0.91,0.91,0.91,0.91,12913800,11729855,0.00,0.2203,0.9083
512660.SH,国泰中证军工ETF,2017-10-26,0.91,0.91,0.92,0.91,0.92,16501800,15079377,0.01,0.7692,0.9138
512660.SH,国泰中证军工ETF,2017-10-27,0.92,0.92,0.92,0.91,0.91,17654100,16092613,-0.01,-0.8724,0.9116
512660.SH,国泰中证军工ETF,2017-10-30,0.91,0.91,0.91,0.88,0.89,24485400,21754147,-0.02,-2.5303,0.8885
512660.SH,国泰中证军工ETF,2017-10-31,0.89,0.89,0.89,0.88,0.89,19601700,17353346,0.00,0.2257,0.8853
512660.SH,国泰中证军工ETF,2017-11-01,0.89,0.89,0.89,0.89,0.89,16017000,14247576,0.00,0.2252,0.8895
512660.SH,国泰中证军工ETF,2017-11-02,0.89,0.89,0.89,0.88,0.88,12885100,11366521,-0.01,-0.8989,0.8821
512660.SH,国泰中证军工ETF,2017-11-03,0.88,0.88,0.89,0.88,0.88,10561900,9295172,-0.00,-0.4535,0.8801
512660.SH,国泰中证军工ETF,2017-11-06,0.88,0.88,0.89,0.88,0.89,30577200,27050090,0.01,1.1390,0.8846
512660.SH,国泰中证军工ETF,2017-11-07,0.89,0.89,0.90,0.89,0.90,23579447,21135535,0.02,1.8018,0.8964
512660.SH,国泰中证军工ETF,2017-11-08,0.90,0.90,0.91,0.90,0.90,13560947,12276252,-0.00,-0.1106,0.9053
512660.SH,国泰中证军工ETF,2017-11-09,0.90,0.90,0.91,0.90,0.91,6853247,6204140,0.00,0.4430,0.9053
512660.SH,国泰中证军工ETF,2017-11-10,0.91,0.91,0.91,0.90,0.91,11583500,10488630,-0.00,-0.2205,0.9055
512660.SH,国泰中证军工ETF,2017-11-13,0.91,0.91,0.91,0.90,0.90,11380500,10257039,-0.00,-0.4420,0.9013
512660.SH,国泰中证军工ETF,2017-11-14,0.90,0.90,0.91,0.90,0.91,19766500,17937569,0.01,0.7769,0.9075
512660.SH,国泰中证军工ETF,2017-11-15,0.91,0.91,0.91,0.90,0.90,9412600,8469526,-0.01,-1.3216,0.8998
512660.SH,国泰中证军工ETF,2017-11-16,0.90,0.90,0.90,0.89,0.89,11751800,10505442,-0.00,-0.4464,0.8939
512660.SH,国泰中证军工ETF,2017-11-17,0.89,0.89,0.89,0.86,0.86,23616200,20608214,-0.03,-3.8117,0.8726
512660.SH,国泰中证军工ETF,2017-11-20,0.86,0.86,0.86,0.84,0.86,14049600,11923932,0.00,0.4662,0.8487
512660.SH,国泰中证军工ETF,2017-11-21,0.86,0.86,0.87,0.86,0.86,15638400,13494785,0.00,0.2320,0.8629
512660.SH,国泰中证军工ETF,2017-11-22,0.86,0.86,0.89,0.86,0.89,52864200,46556473,0.02,2.5463,0.8807
512660.SH,国泰中证军工ETF,2017-11-23,0.89,0.88,0.89,0.87,0.87,13253900,11651672,-0.02,-2.1445,0.8791
512660.SH,国泰中证军工ETF,2017-11-24,0.87,0.86,0.87,0.86,0.86,10326500,8957705,-0.00,-0.4614,0.8674
512660.SH,国泰中证军工ETF,2017-11-27,0.86,0.86,0.87,0.85,0.85,15921600,13709784,-0.01,-1.0429,0.8611
512660.SH,国泰中证军工ETF,2017-11-28,0.85,0.85,0.86,0.85,0.86,12661500,10864882,0.01,1.0539,0.8581
512660.SH,国泰中证军工ETF,2017-11-29,0.86,0.86,0.86,0.85,0.86,11697367,10046548,-0.00,-0.4635,0.8589
512660.SH,国泰中证军工ETF,2017-11-30,0.86,0.86,0.87,0.86,0.86,19548967,16857350,-0.00,-0.2328,0.8623
512660.SH,国泰中证军工ETF,2017-12-01,0.86,0.86,0.86,0.85,0.86,9967431,8572327,0.01,0.9335,0.8600
512660.SH,国泰中证军工ETF,2017-12-04,0.86,0.86,0.87,0.85,0.85,13816600,11877207,-0.01,-1.1561,0.8596
512660.SH,国泰中证军工ETF,2017-12-05,0.85,0.86,0.86,0.84,0.84,24525200,20854894,-0.01,-1.6374,0.8503
512660.SH,国泰中证军工ETF,2017-12-06,0.84,0.84,0.85,0.83,0.85,24046421,20250568,0.01,1.3080,0.8421
512660.SH,国泰中证军工ETF,2017-12-07,0.85,0.85,0.87,0.85,0.86,40953600,35411221,0.01,1.5258,0.8647
512660.SH,国泰中证军工ETF,2017-12-08,0.86,0.86,0.87,0.86,0.87,12208900,10579330,0.00,0.1156,0.8665
512660.SH,国泰中证军工ETF,2017-12-11,0.87,0.87,0.88,0.86,0.88,12360600,10762408,0.01,1.0393,0.8707
512660.SH,国泰中证军工ETF,2017-12-12,0.88,0.88,0.88,0.86,0.86,10933500,9504080,-0.01,-1.1429,0.8693
512660.SH,国泰中证军工ETF,2017-12-13,0.86,0.86,0.87,0.86,0.87,11646100,10109709,0.01,0.6936,0.8681
512660.SH,国泰中证军工ETF,2017-12-14,0.87,0.87,0.88,0.87,0.88,12441300,10863384,0.01,0.5741,0.8732
512660.SH,国泰中证军工ETF,2017-12-15,0.88,0.88,0.88,0.87,0.88,9680600,8445288,-0.00,-0.1142,0.8724
512660.SH,国泰中证军工ETF,2017-12-18,0.88,0.87,0.88,0.86,0.87,8507800,7385824,-0.01,-0.9143,0.8681
512660.SH,国泰中证军工ETF,2017-12-19,0.87,0.87,0.87,0.87,0.87,12241110,10631898,0.00,0.2307,0.8685
512660.SH,国泰中证军工ETF,2017-12-20,0.87,0.87,0.87,0.86,0.86,13095600,11285432,-0.01,-1.1507,0.8618
512660.SH,国泰中证军工ETF,2017-12-21,0.86,0.86,0.87,0.85,0.86,11113900,9570234,0.00,0.4657,0.8611
512660.SH,国泰中证军工ETF,2017-12-22,0.86,0.86,0.86,0.85,0.85,8831800,7578642,-0.01,-0.9270,0.8581
512660.SH,国泰中证军工ETF,2017-12-25,0.85,0.85,0.86,0.83,0.83,23287800,19599103,-0.02,-2.4561,0.8416
512660.SH,国泰中证军工ETF,2017-12-26,0.83,0.84,0.84,0.83,0.84,13340000,11157944,0.01,0.7194,0.8364
512660.SH,国泰中证军工ETF,2017-12-27,0.84,0.84,0.84,0.83,0.83,10426700,8732932,-0.01,-0.5952,0.8376
512660.SH,国泰中证军工ETF,2017-12-28,0.83,0.83,0.84,0.83,0.84,8953400,7494839,0.00,0.2395,0.8371
512660.SH,国泰中证军工ETF,2017-12-29,0.84,0.84,0.84,0.84,0.84,9325700,7827709,0.01,0.5974,0.8394
512660.SH,国泰中证军工ETF,2018-01-02,0.84,0.84,0.85,0.84,0.85,9064100,7668141,0.01,0.8314,0.8460
512660.SH,国泰中证军工ETF,2018-01-03,0.85,0.85,0.86,0.85,0.86,14224000,12138160,0.01,0.9423,0.8534
512660.SH,国泰中证军工ETF,2018-01-04,0.86,0.86,0.86,0.85,0.86,18087100,15515062,-0.00,-0.1167,0.8578
512660.SH,国泰中证军工ETF,2018-01-05,0.86,0.86,0.86,0.85,0.85,16996700,14484686,-0.01,-0.5841,0.8522
512660.SH,国泰中证军工ETF,2018-01-08,0.85,0.85,0.85,0.84,0.85,13640700,11559404,-0.00,-0.1175,0.8474
512660.SH,国泰中证军工ETF,2018-01-09,0.85,0.85,0.85,0.85,0.85,11206200,9532761,0.00,0.0000,0.8507
512660.SH,国泰中证军工ETF,2018-01-10,0.85,0.85,0.85,0.84,0.84,13579900,11428095,-0.01,-1.1765,0.8415
512660.SH,国泰中证军工ETF,2018-01-11,0.84,0.84,0.85,0.84,0.85,9410000,7923183,0.01,0.7143,0.8420
512660.SH,国泰中证军工ETF,2018-01-12,0.85,0.85,0.85,0.83,0.84,14854000,12476769,-0.01,-1.1820,0.8400
512660.SH,国泰中证军工ETF,2018-01-15,0.84,0.84,0.84,0.80,0.80,49558890,40553729,-0.03,-3.9474,0.8183
512660.SH,国泰中证军工ETF,2018-01-16,0.80,0.80,0.81,0.80,0.80,16916100,13560357,-0.00,-0.4981,0.8016
512660.SH,国泰中证军工ETF,2018-01-17,0.80,0.80,0.81,0.79,0.80,22560700,17984918,0.01,0.6258,0.7972
512660.SH,国泰中证军工ETF,2018-01-18,0.80,0.80,0.81,0.80,0.80,12368700,9925610,-0.00,-0.1244,0.8025
512660.SH,国泰中证军工ETF,2018-01-19,0.80,0.81,0.82,0.81,0.81,33357100,27213696,0.01,1.1208,0.8158
512660.SH,国泰中证军工ETF,2018-01-22,0.81,0.82,0.82,0.80,0.82,32010100,25977586,0.00,0.4926,0.8115
512660.SH,国泰中证军工ETF,2018-01-23,0.82,0.82,0.82,0.81,0.82,20471500,16681498,0.00,0.0000,0.8149
512660.SH,国泰中证军工ETF,2018-01-24,0.82,0.81,0.83,0.81,0.83,25822400,21203018,0.01,1.2255,0.8211
512660.SH,国泰中证军工ETF,2018-01-25,0.83,0.83,0.85,0.82,0.84,60005000,50262805,0.01,1.2107,0.8376
512660.SH,国泰中证军工ETF,2018-01-26,0.84,0.83,0.83,0.83,0.83,31059700,25875515,-0.01,-0.7177,0.8331
512660.SH,国泰中证军工ETF,2018-01-29,0.83,0.83,0.83,0.81,0.82,32270900,26542721,-0.01,-1.6867,0.8225
512660.SH,国泰中证军工ETF,2018-01-30,0.82,0.82,0.82,0.81,0.82,15224300,12447958,0.00,0.2451,0.8176
